#Clase de arma	Municion 
0.517400	0.182455	0.083557	0.052207	0.047242	0.011268	0.012076	0.008498	0.015658	0.025019	0.011467	0.010480	0.007617	0.003534	0.003735	Esc7 
0.484274	0.162054	0.098219	0.072569	0.065337	0.017511	0.011632	0.022522	0.010789	0.007571	0.004833	0.007692	0.012320	0.011766	0.003474	Esc7 
0.477925	0.156612	0.133714	0.059736	0.050209	0.015381	0.020428	0.021584	0.007233	0.007564	0.013250	0.011559	0.004620	0.010255	0.003411	Esc7 
0.449976	0.204962	0.075214	0.057839	0.065722	0.009643	0.011623	0.026131	0.018469	0.037078	0.004026	0.006260	0.002655	0.016656	0.006403	Esc7 
0.458869	0.196321	0.083419	0.065501	0.069995	0.010075	0.012490	0.016501	0.019220	0.029804	0.008968	0.007365	0.001326	0.005664	0.006429	Esc7 
0.467357	0.161914	0.154470	0.059174	0.055708	0.022477	0.010466	0.009433	0.011445	0.004328	0.016072	0.005600	0.003419	0.006263	0.005953	Esc8 
0.553250	0.176729	0.102351	0.038798	0.048351	0.021307	0.006876	0.006314	0.006389	0.005099	0.008423	0.005511	0.011374	0.000817	0.002132	Esc8 
0.541045	0.149310	0.134759	0.038663	0.038387	0.019939	0.007031	0.012014	0.008082	0.017547	0.004991	0.005308	0.007061	0.004183	0.005748	Esc8 
0.474923	0.171967	0.122225	0.062346	0.056937	0.018441	0.009920	0.012754	0.009395	0.011738	0.005616	0.010513	0.002479	0.014983	0.010026	Esc8 
0.448238	0.192858	0.109744	0.072078	0.069348	0.030850	0.009275	0.013279	0.011076	0.008194	0.006517	0.007117	0.005736	0.005838	0.003214	Esc8 
0.405867	0.175243	0.085742	0.065853	0.028200	0.027303	0.077917	0.023949	0.019658	0.015471	0.009042	0.022592	0.013888	0.008106	0.015559	Fus9 
0.362511	0.176499	0.088061	0.124794	0.021245	0.048997	0.055030	0.035288	0.005373	0.019770	0.006233	0.021308	0.003573	0.023588	0.001685	Fus9 
0.385085	0.238320	0.088282	0.029773	0.068337	0.017185	0.049740	0.026194	0.028811	0.015099	0.015866	0.012763	0.010468	0.004562	0.001267	Fus9 
0.365328	0.221107	0.084737	0.038931	0.045446	0.024136	0.044778	0.019768	0.022891	0.036584	0.018226	0.023183	0.026068	0.014466	0.005381	Fus9 
0.280925	0.188763	0.102800	0.103097	0.023821	0.100880	0.038430	0.021674	0.007686	0.013107	0.019058	0.040374	0.020185	0.002873	0.029362	Fus10 
0.337032	0.182906	0.105743	0.065482	0.034030	0.083082	0.046683	0.032513	0.016439	0.015112	0.034240	0.011559	0.007383	0.006007	0.014555	Fus10 
0.355248	0.166018	0.121376	0.060039	0.018823	0.076128	0.047600	0.034112	0.026383	0.016827	0.023142	0.019590	0.015185	0.005824	0.005805	Fus10 
0.355248	0.166018	0.121376	0.060039	0.018823	0.076128	0.047600	0.034112	0.026383	0.016827	0.023142	0.019590	0.015185	0.005824	0.005805	Fus10 
0.421779	0.220710	0.042289	0.087898	0.050902	0.014624	0.038372	0.015854	0.016960	0.012432	0.012066	0.026218	0.016771	0.008856	0.007703	Fus9 
0.460192	0.203766	0.078905	0.034841	0.019823	0.038982	0.038643	0.013236	0.032928	0.013770	0.017646	0.020357	0.013453	0.002500	0.004937	Fus9 
0.465917	0.178629	0.097825	0.059803	0.016197	0.036349	0.032146	0.011895	0.014868	0.013903	0.008364	0.021626	0.023695	0.006232	0.005382	Fus9 
0.394925	0.205754	0.063102	0.089082	0.035086	0.016607	0.088282	0.012685	0.014245	0.007228	0.004203	0.009937	0.018868	0.021890	0.010960	Fus9 
0.441361	0.143088	0.081281	0.075420	0.058293	0.020569	0.055929	0.018964	0.011257	0.013245	0.008956	0.016155	0.014130	0.008810	0.026385	Fus9 
0.454563	0.188048	0.071309	0.071848	0.033494	0.019764	0.058016	0.014624	0.020641	0.010502	0.026935	0.009144	0.004735	0.005743	0.003302	Fus10 
0.397759	0.225207	0.064309	0.095870	0.040637	0.022056	0.019862	0.011991	0.017923	0.005499	0.011776	0.021475	0.018294	0.012453	0.027662	Fus10 
0.350825	0.206446	0.132032	0.026127	0.059548	0.049133	0.066278	0.011920	0.021110	0.020873	0.021061	0.017306	0.004614	0.002637	0.003387	Fus10 
0.350543	0.185362	0.075095	0.093927	0.028368	0.060031	0.049436	0.022255	0.055529	0.010072	0.013841	0.021118	0.006054	0.011400	0.010075	Fus10 
0.404257	0.141766	0.071598	0.136741	0.061042	0.050327	0.031192	0.015135	0.015564	0.007005	0.019365	0.017911	0.008125	0.006091	0.007595	Fus10 
0.487637	0.264105	0.035423	0.031409	0.047624	0.017782	0.022021	0.017259	0.008537	0.009007	0.007303	0.022192	0.009216	0.003713	0.009436	Fus9 
0.419319	0.186767	0.053545	0.060988	0.054115	0.031297	0.089554	0.030802	0.009386	0.005091	0.007293	0.027579	0.007105	0.003838	0.005898	Fus9 
0.433589	0.165802	0.076069	0.053724	0.051254	0.016115	0.071124	0.011461	0.023321	0.017374	0.030220	0.019259	0.009417	0.006625	0.008099	Fus9 
0.380494	0.152971	0.114115	0.030205	0.028778	0.035360	0.019224	0.060744	0.024226	0.061644	0.023504	0.023999	0.020984	0.009875	0.007495	Fus9 
0.425493	0.181132	0.052740	0.103183	0.045937	0.026887	0.034443	0.014504	0.011587	0.035566	0.013185	0.012068	0.011364	0.013080	0.011166	Fus9 
0.399211	0.211813	0.046477	0.059763	0.042926	0.011260	0.091874	0.021214	0.014055	0.008091	0.015862	0.007820	0.023512	0.022743	0.016123	Fus10 
0.409038	0.216351	0.060712	0.024146	0.095394	0.011840	0.033267	0.042235	0.020571	0.014188	0.029520	0.011403	0.011986	0.006219	0.005989	Fus10 
0.420411	0.209305	0.056998	0.106619	0.025941	0.050822	0.036101	0.009100	0.010652	0.013374	0.016210	0.016375	0.006101	0.007867	0.005900	Fus10 
0.417352	0.174926	0.070996	0.053683	0.048925	0.046501	0.029286	0.039429	0.019301	0.006388	0.017915	0.045198	0.011117	0.005920	0.005353	Fus10 
0.284999	0.187299	0.094684	0.063407	0.103771	0.020267	0.032577	0.038656	0.019662	0.019350	0.022071	0.037482	0.032020	0.024545	0.012161	Fus10 
0.392678	0.293168	0.122372	0.031426	0.048325	0.023633	0.021118	0.019768	0.011644	0.003591	0.005524	0.005724	0.009020	0.002228	0.004455	Cet9 
0.378910	0.256092	0.108681	0.032609	0.016850	0.057047	0.026054	0.020152	0.023796	0.013183	0.024037	0.011232	0.009667	0.009439	0.007282	Cet9 
0.397211	0.319090	0.102556	0.021811	0.051958	0.035202	0.013649	0.014403	0.004017	0.004371	0.010430	0.005295	0.003710	0.005356	0.005397	Cet9 
0.357050	0.277012	0.130846	0.049365	0.019079	0.042057	0.018924	0.011800	0.009947	0.018940	0.014828	0.021967	0.007604	0.007779	0.007323	Cet9 
0.420434	0.283669	0.055886	0.043198	0.038169	0.038197	0.013023	0.015836	0.015622	0.006596	0.010816	0.014476	0.017288	0.011302	0.008642	Cet10 
0.444083	0.269784	0.060354	0.046751	0.055170	0.019738	0.018966	0.033672	0.006534	0.012053	0.012487	0.002125	0.004834	0.003357	0.004033	Cet10 
0.411898	0.315979	0.084882	0.039445	0.048788	0.021103	0.010313	0.007381	0.009428	0.004387	0.006452	0.013199	0.008907	0.007797	0.003143	Cet10 
0.417579	0.265034	0.050073	0.064833	0.046015	0.013737	0.044491	0.005329	0.029704	0.010929	0.009937	0.010320	0.007581	0.006453	0.010788	Cet10 
0.452191	0.275802	0.063391	0.049622	0.057858	0.014562	0.027832	0.006835	0.005294	0.005326	0.014919	0.004020	0.004932	0.007171	0.004617	Cet9 
0.390066	0.290411	0.075261	0.037827	0.076885	0.034666	0.025934	0.007666	0.010835	0.007799	0.016274	0.007096	0.003642	0.004289	0.004676	Cet9 
0.439338	0.281235	0.054562	0.039255	0.064825	0.015521	0.028163	0.011010	0.013619	0.015601	0.015863	0.004112	0.004615	0.003628	0.002115	Cet9 
0.407828	0.261276	0.078942	0.047782	0.069203	0.013661	0.042771	0.020432	0.010660	0.005803	0.006795	0.002298	0.007390	0.010620	0.008396	Cet9 
0.432433	0.285738	0.070080	0.060817	0.034507	0.013204	0.015741	0.004451	0.015057	0.003917	0.014561	0.011391	0.008944	0.010188	0.012287	Cet9 
0.401003	0.238203	0.074587	0.067244	0.068643	0.022638	0.027262	0.020851	0.027710	0.012414	0.009095	0.005164	0.012137	0.003337	0.004065	Cet10 
0.401003	0.238203	0.074587	0.067244	0.068643	0.022638	0.027262	0.020851	0.027710	0.012414	0.009095	0.005164	0.012137	0.003337	0.004065	Cet10 
0.422870	0.273413	0.103362	0.031025	0.045904	0.017230	0.024384	0.013912	0.013443	0.004462	0.013765	0.009764	0.008560	0.006407	0.005662	Cet10 
0.387964	0.267834	0.096277	0.038899	0.045501	0.018056	0.032033	0.013540	0.042662	0.008732	0.013518	0.006640	0.006528	0.007288	0.007592	Cet10 
0.391593	0.295134	0.079288	0.041931	0.033779	0.022401	0.021709	0.014785	0.012086	0.017939	0.003431	0.022141	0.020623	0.010251	0.006474	Cet10 
0.410213	0.333255	0.062476	0.038985	0.047241	0.019032	0.010145	0.017251	0.008091	0.007592	0.007904	0.002880	0.010445	0.006528	0.011518	Cet9 
0.390724	0.299310	0.060888	0.049647	0.025534	0.019943	0.057605	0.010675	0.005667	0.016549	0.008467	0.007171	0.013954	0.017776	0.010256	Cet9 
0.406081	0.336303	0.081197	0.021640	0.042200	0.023033	0.015906	0.023325	0.010352	0.001818	0.003844	0.007892	0.007299	0.005230	0.008458	Cet9 
0.428877	0.317030	0.040816	0.042811	0.031303	0.016364	0.041907	0.013143	0.008840	0.010283	0.006727	0.009382	0.019059	0.004929	0.002169	Cet9 
0.357460	0.355877	0.045837	0.056877	0.036109	0.021446	0.022395	0.015364	0.012841	0.009815	0.008515	0.012487	0.024321	0.006741	0.007218	Cet9 
0.379680	0.337128	0.060278	0.059997	0.027871	0.038159	0.017023	0.005807	0.009489	0.003243	0.005416	0.013280	0.006098	0.021490	0.008425	Cet10 
0.421255	0.303814	0.061805	0.055052	0.024332	0.015934	0.032623	0.016371	0.005971	0.014215	0.011660	0.009235	0.005018	0.003112	0.013411	Cet10 
0.371313	0.379575	0.063736	0.039736	0.023921	0.030989	0.019939	0.008777	0.006321	0.005932	0.004393	0.009089	0.008564	0.009869	0.011214	Cet10 
0.402512	0.337687	0.039262	0.039011	0.021565	0.020212	0.022143	0.020920	0.004705	0.024667	0.010345	0.017879	0.009851	0.012758	0.009214	Cet10 
0.419893	0.373880	0.046403	0.038765	0.032651	0.023092	0.019605	0.005540	0.002370	0.006534	0.003973	0.001524	0.007081	0.003875	0.007980	Cet10 
